id	speaker	sex	text	text_en	power	orientation	populism
ua00095	dec65238fd278d98ae6711f9eb73670b	M	"Заява фракції Соціалістичної партії України з приводу загострення політичної ситуації в Україні. <p> Минулого тижня відбулися події, які засвідчують загострення політичної ситуації в Україні, падіння престижу української влади на міжнародній арені. Влада вдається до репресивних заходів щодо учасників акції громадянського протесту ""Повстань, Україно!"", родить кроки, які ганьблять нашу державу в очах міжнародного співтовариства. Посилюється і міжнародний осуд правлячого в Україні режиму. <PARTY>чна громадськість проводить чітку градацію між Україною як державою, яка стала на шлях формування зрілої національної державності, і Кучмою як гальмом у руслі демократії. <p> Свідченням зрослої активності українців, їхнього несприйняття режиму став проведення минулої суботи в Києві і обласних центрах народний трибунал над Леонідом Кучмою. Народ висунув Президентові найсерйозніші звинувачення в розвалі економіки, культури, освіти, медицини, всієї соціальної сфери і пенсійної справи, в розгулі корупції і криміналу, геноциді власного народу, деморалізації суспільства і піддав найвищій формі народної кари - загальному осуду та звернувся до судових органів України з вимогою розглянути справу відповідно до закону, застосувати до нього найвищу міру покарання. <p> <PARTY> вважає, що тепер прокуратура і суд мають виявити найвищу відповідальність і зрілість, щоби здійснити на основі закону волю українського народу. <p> Разом з тим, ми зазначаємо, що влада у ці дні дедалі більше виявляє ознаки хунти, ухвалює неправові рішення щодо заборони мітингів, демонстрацій, пікетувань. <p> Більше того, вона вдається до авантюрних ходів на міжнародній арені. Виявом кричущої некомпетентності, намагання будь-що обілити себе, на нашу думку, є нота протесту Міністерства закордонних справ України Посольству США з додаванням експертиз, проведених на основі не оригіналів, а копій плівок з розмиви Кучми та Малєва. При цьому режим забув ніби, що є інші плівки, за експертизою яких мають бути порушені кримінальні справи. Але по них справи не порушуються, оскільки, як стверджується, для експертизи немає оригіналів плівок. Отже, подвійні стандарти. Такими авантюрними ходами режим вкотре цинічно ставить під удар Україну заради дрібних власних інтересів, заради збереження панування кримінальних кланів та олігархії. <p> Депутати та соціалісти пропонують Верховній Раді звернутися до керівництва США з проханням дати офіційну відповідь на ноту протесту МЗС України з приводу української експертизи щодо безпідставних звинувачень американській стороні в порушенні Україною санкцій ООН. Цим самим ми повинні захистити інтереси Української держави. Проект постанови з цього питання внесено і зареєстровано. Ми стоїмо на тому, що єдиним. <p> розв’язанням політичної кризи і виходу з."	"Statement by the faction of the <PARTY> on the aggravation of the political situation in Ukraine.  <p>  Last week there were events that showed a deterioration of the political situation in Ukraine, a fall in the prestige of Ukrainian authorities in the international arena. The government is taking repressive action on civil protest participants ""Rise, Ukraine!""..he gives birth to steps that dishonor our state in the eyes of international society. The international condemnation of the regime’s ruler in Ukraine is also strengthened. The democratic community is conducting a clear grading between Ukraine as a state that has taken the path of forming a mature national state and Kuchma as a brake in the movement of democracy.  <p>  As evidence of the increased activity of the Ukrainians, their lack of acceptance of the regime was the holding of last Saturday in Kiev and the district centers of the People’s Tribunal over Leonid Kuchma. The people charged the President with the most serious charges of economic, cultural, educational, medical, social and pension crimes, corruption and crime, the genocide of their own people, the demoralization of society and the highest form of national punishment -- the universal condemnation and the demand of the courts of Ukraine to consider the matter in accordance with the law, to apply the highest extent of punishment to it.  <p>  The faction of the <PARTY> believes that the prosecution and the court must now exercise the highest responsibility and maturity to carry out the will of the Ukrainian people on the basis of law.  <p>  At the same time, we note that the authorities are increasingly showing signs of junta these days, adopting wrong decisions about banning rallying, demonstrations, caring.  <p>  Moreover, she is making adventure moves in the international arena. It's a manifestation of a violent incompetence, an effort to enrich ourselves, in our opinion, is a note by the Ministry of Foreign Affairs of Ukraine to add expertise based on not originals, but copies of Kuchma and Malev. In doing so, the regime seemed to forget that there were other films that would have to be investigated in criminal matters. But they are not disturbed because it is said that there is no original film for the expert. So double standards. With such adventurous moves, the regime is cynically attacking Ukraine for its own sake, to preserve the reign of criminal clans and oligarchy.  <p>  MPs and Socialists suggest to the Supreme Council that the U.S. leadership be asked to give an official response to the U.S.C. protest note by Ukraine on the basis of Ukrainian expertise on baseless charges against the US side of the violation of UN sanctions by Ukraine. In the same way, we must protect the interests of the Ukrainian State. A draft decision on this issue has been introduced and registered. We stand on what's unique. <p> by solving the political crisis and the outcome."	0	0	NA
ua00096	149f6a45b0180f32f35fd9dc2f39c20a	M	"Шановний Володимире Михайловичу! Шановні колеги! Останнім часом у зв’язку з подіями, що відбуваються в нашій країні, деякі представники так званої еліти зробили спробу заробити політичний капітал на моєму імені, видати мене за людину безпринципну, здатну на зрадництво, і тим самим скомпрометувати фракцію комуністів, партію, членом якої я є. Першою це зробила нині вельми відома своєю опозиційністю леді, поборниця правди і справедливості з депутатським мандатом, яка під час однієї з телепередач за участю екс-спікера, заявила нібито народний депутат, комуніст Крючков подав заяву про входження до парламентської більшості. Брехня, запущена в телеефір, була охоче підхоплена деякими мас-медіа. І хоча провокаційна виходка була мною негайно і рішуче спростована. <p> Нещодавно перебуваючи за межами України я прочитав з подивом у матеріалах ""Інтернету"", що представник Президента України, який, судячи з усього, є одним з головних фігурантів нинішньої, тепер вже не оксамитової, а суконної, дубової чи ще якоїсь революції в парламенті, під час зустрічі з журналістами також назвав моє ім’я серед перебіжчиків до згаданої створеної залекалами 2000 року більшості. Наклепницькими вигадками кинуто тінь на Компартію, фракцію, а мені як народному депутату, людині, яка поки що бере участь у політичному житті завдано великої моральної шкоди. Це змушує мене, відбиваючи підступні наскоки на Компартію, захищати і свою честь і гідність усіма засобами, які допускаються законодавством України. <p> Вимагаю публічного спростування наклепів! Не звертаюсь до совісті тих, хто поширив брехню. За моїми уявленнями совість це така нематеріальна субстанція, що вона або є, або її немає. Є совість - вона змушує людину, яка припустилася помилки, вчинила необачно справедливі дії, знаходити шляхи, як це виправити. Немає совісті - це, як кажуть, надовго. <p> Звертаюсь до журналістів, шановні колеги, тиражуюючи, спростовуючи брехню, мабуть, не замислюючись, ви робите мені ""паблісіті"", для створення якого на Заході нерідко докладаються зусилля багатьох піарщиків і витрачаються величезні гроші. Але мені така популярність не потрібна. Завжди залишатись самим собою, бути вірним своїм переконанням, мислити самостійно, недогматично відповідально діяти, не бути механічним виконавцем чиєїсь волі - це моє непохитне кредо. <p> Повірте, навіть у наш час, коли торжествують аморальність і підступність, а політична проституція, зрадництво, пристосуванство часом видаються мало не за доблесть, не все продається і не всі продаються! Закликаю вас: не будьте занадто довірливими, коли йдеться про чутки і сенсації. Пам’ятайте: сказане чи поширене вами неправедне слово боляче жалить, але й вам, журналістам, авторитету не додає. Дякую."	Dear Volodymyr Mikhailovich! Dear colleagues! Recently, in connection with the events in our country, some representatives of the so - called elite have tried to earn political capital on my behalf, to betray me as a man unprincipled, capable of treachery, and thereby to compromise the Communist faction of the party of which I am a member. The first was made very well known by the opposition of the lady, a supporter of truth and justice with a parliamentary mandate, who during one of the ex-speaker television broadcasts, claimed to be a national deputy, Communist Khruchkov filed an application for membership by the parliamentary majority. The lie that was started on television was readily captured by some media. Although the provocative way out was immediately and decisively reprimanded.  <p>  As I was recently outside Ukraine, I read with amazement in the Internet that the representative of the President of Ukraine, who, apparently, is one of the main figures of today's day, is now not an osmitism, but a concubine, oak or other revolution in parliament, who also called my name among the defectors to the 2000 cures of the majority. The slanderous myths cast a shadow on the Company, on the faction, and on me as a national MP, on a man who is currently involved in political life is deeply morally damaged. This compels me, reflecting the insidious attacks on the Company, to protect both my honour and dignity with all the means allowed by Ukraine's legislation.  <p>  I demand a public defamation of slander! I do not turn to the conscience of those who have spread lies. In my mind, conscience is such an immaterial substance that it is or is not. There's a conscience -- it forces a person to make a mistake, to do recklessly justice, to find ways to fix it. No conscience -- it's been said to be for a long time.  <p>  So I'm talking to journalists, and I'm talking to my peers, and I'm talking to my peers, and I'm talking to my peers, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking to them, and I'm talking But I don't need that popularity. Always being yourself, being faithful to one's beliefs, thinking on your own, not necessarily responsible, not being a mechanical performer of one's will, is my firm credo.  <p>  Believe me, even in our day, when immorality and deceit triumph, political prostitution, treachery, adaptability sometimes seem almost impeccable, not everything is sold and not everyone is sold! I urge you not to be too trusting when it comes to rumors and sensations. Remember, what you say or what you say is an unfair word is hurtful, but it does not add authority to you journalists. Thank you.	0	0	NA
ua00097	06534a5faf4d9f8448f766102ae93e2d	M	Шановний головуючий, шановні колеги. <p> Мета цих проектів, одним із співавторів котрих я є, усунення прогалин, що виникли у чинному Кримінально-процесуальному кодексі після внесення до нього змін відомого Закону України від 12 липня 2001 року. Зазначені зміни не зовсім чітко визначили предметно-відомчу підслідність злочинів, які повинні розслідуватися органами прокуратури, органами внутрішніх справ та органами Служби безпеки України, що породило тяганини у розслідуванні кримінальних справ. <p> Передача справ про злочини, які вчиняються в сфері економіки слідчими прокуратури, негативно вплинуло на своєчасність їх розслідування через перевантаження слідчих та відсутність в прокуратурі напрацьованого механізму взаємодії підрозділів, слідства та оперативних служб. <p> Те, що назрів час внести зміни до статті 112, є і свідчення того, що всі законопроекти, які внесені, в тому числі наш законопроект, концептуально визначають одне і те ж - приведення до чіткого визначення предметно-відомчої підслідності злочинів. Тому я пропоную прийняти ці законопроекти в першому читанні. А до другого читання буде підготовлений єдиний закон. Дякую.	Dear Chairman, dear colleagues.  <p>  The purpose of these projects, one of which I am a co-author, is to remove the gaps that have arisen in the current Code of Criminal Procedure following the amendment of the known Law of Ukraine since 12 July 2001. The changes in question did not clearly identify the criminal investigation of crimes that should be investigated by the prosecutor's office, the internal affairs authorities and the Ukrainian Security Service, which gave rise to the burden of investigating criminal cases.  <p>  The transfer of crimes committed in the field of economics by the prosecutor’s office has had a negative impact on the timeliness of their investigation by overloading investigators and the absence of a mechanism under way in the prosecutor’s office for the interaction of departments, investigation and operational services.  <p>  What is happening is that the time has come to make changes to article 112, and there is evidence that all the bills that have been introduced, including our bill, conceptually define the same thing, leading to a clear definition of the case-by-case nature of crimes. So I propose to adopt these bills in the first reading. A single law will be prepared for the second reading. Thank you.	0	1	NA
ua00098	c3cba0d696bbe8af4a88852b276e8c70	M	Шановний Анатолію Степановичу! Повторю знову банальну тезу, яка і вам дуже добре відома, а саме, прийнявши Земельний кодекс в тому вигляді, в якому він був проголосований, ми розділили селян України на дві таких великих, але не рівних за правом на землю, групи. <p> Але питання у мене зараз в іншому. Чи не здається вам, що деякі положення того проекту, який ви нам зараз доповідаєте, зміцнять положення тих керівників сільськогосподарчих підприємств, які і сьогодні, посилаючись на відсутність такого закону, роблять все, щоб люди, скажемо так, не переходили від них, а тоді, коли вони хочуть це зробити, вони їм надають найгірші землі? <p> Ви кажете про те, що такої системи ми уникнемо, якщо приймемо цей закон. Але все-таки, цей механізм прийняття рішення більшістю кількості власників земельних паїв, чи це не є закріплення позицій керівників сільськогосподарчих підприємств? Дякую.	Dear Anatoly Stepanovich! Once again, I repeat the banal thesis, which is very well known to you, namely, by adopting the Earth Code in the way it was voted, we divided the Ukrainian peasants into two such large but not equal to the right to land, groups.  <p>  But I have a different question. Don't you think that some of the positions of that project that you're about to report to us will strengthen the position of those farm managers who, today, by referring to the absence of such a law, do everything they can to ensure that people, let's say, don't move away from them, and then, when they want to do so, they give them the worst of the land?  <p>  You're saying we'll avoid such a system if we adopt this law. But after all, this decision-making mechanism by most landowners, isn't it to strengthen the position of farm managers? Thank you.	0	1	NA
ua00099	2152ef36db89181637769512bd63868b	F	Фракція комуністів, 161-й виборчий округ. <p> Я, Іване Федоровичу, хотіла питання задати до Даниленка. Але так сталося, що я там втовпилася. Потім, мене пече особливі такі питання. Я хотіла б, щоб ви мені дали роз’яснення. <p> Багато дуже пропущено по селах, коли було паювання людей: це вчителі і інші, медичні працівники. Наприклад, є, де роздана земля, проведено паювання, в мене, наприклад, в Шосткінському районі в Добротово, і повертаються ці паї. І інших, інших багато помилок. <p> Я весь час думаю: чи ми взагалі можемо зробити один такий закон, який би був, ну, дуже пригодний для всіх? І мені хотілося б до вас питання. Може, ми обговоримо це питання і дамо до селян, вивісимо, хай вони, як це в Канаді роблять от, наприклад, а потім тільки приймемо. Чи ми вже неспроможні і це зробити? Ми можемо тільки розвалити ферми, розвалити колгоспи, а зробити документ не вистачає талану? <p> Я дуже прошу вас.	Communist faction, 161st constituency.  <p>  I, Ivan Fedorovich, wanted to ask Danilenko a question. But it happened that I was stuck there. Then I have special questions like this. I would like you to give me an explanation.  <p>  Many have been missed in the villages when people were smoking — teachers and other health workers. For example, there is where the land is distributed, where the water is made, I have, for example, in the Shastkin region in Dobrotovo, and these pies return. Others, too, have made many mistakes.  <p>  I keep thinking, can we actually make one law that is, well, very suitable for everyone? And I'd like to ask you a question. Maybe we'll talk about it and put it to the peasants, hang out, let them do it in Canada, for example, and then just accept it. Are we no longer able to do so? Can we just tear down the farms, break down the cologne, and make a document short of talent?  <p>  I'm asking you very much.	0	0	NA
ua00100	c3cba0d696bbe8af4a88852b276e8c70	M	Шановний Голово! Шановні народні депутати! Не буду оригінальним, якщо ще раз з цієї трибуни скажу про особливу важливість розгляду та прийняття рішень з будь-яких питань пов’язаних з власністю т на землю. Саме в цій залі в минулому році був прийнятий Земельний кодекс України. Не будучи проти приватної власності на землю, тим не менш тоді я виступив проти прийняття такого Земельного кодексу, який розділив селян України на дві великі групи, на нерівних за правами великі групи. <p> Перше. Це члени колгоспів чи колишніх колгоспів, які отримали земельні паї. І друга група - це селяни, які не були членами колгоспів, тобто сільські вчителі, медики інші. <p> Реальна ситуація зараз в селі така, що подальше прийняття законів направлених на закріплення приватної власності на землю одних при відсутності такого права у інших буде приводити тільки до зростання напруженості між людьми. Тому, як на мене, нам треба повертатися до раніше прийнятого Земельного кодексу і розглянути ті норми, які надають права чи не надають права окремій частині селянам на землю. Я хотів би сказати ще про те, що якщо ми дійсно хочемо справедливо поділити землю, ми маємо говорити про перепаювання. <p> Так, дійсно, і про це говорив шановний Анатолій Степанович, ми говоримо про цю проблему в Криму, але говорячи про перепаювання, ми не кажемо, що ця дія має статися на користь одних або інших. З будь-якою ознакою. Ми кажемо про те, що перепаювання має бути таким, коли кожному селянину будуть надані земельні паї. <p> І вже конкретно про 2 варіанти законопроекту, які нам тут докладалися. Дійсно, варіант народного депутата Томича він більш конкретніший, але, я про це говорив вже у запитанні своєму, у мене є великі сумніви до окремих норм, що вони можуть бути реалізовані. У тому числі я просив би звернути особливу увагу на розділ, де мова йде про нерозподілені землі. Я думаю, що не можуть існувати нерозподілені землі вічно, є відповідні норми в Цивільному кодексі. Саме головне, що ці нерозподілені землі були потім розподілені серед тих, які не отримали земельних паїв під час перепаювання. Завершуючи свій виступ, я хочу пропонувати вам під час голосування в четвер відправити обидва проекти на повторне перше читання. Дякую.	Dear Head! Dear National Deputies! I won't be original if I say once again from this rostrum about the particular importance of considering and making decisions on any issues related to ownership of t to the ground. It was in this room that the Ukrainian Codex of the Earth was adopted last year. Despite my opposition to private property on earth, however, I opposed the adoption of such an Earth Code, which divided Ukraine’s peasants into two large groups, into unequal groups for the rights of a large group.  <p>  First. These are members of the Colgs or former colgs, who have received their own pies. And the second group is peasants who weren't members of the kolgos, that is, rural teachers, other doctors.  <p>  The real situation now in the village is that the further adoption of laws designed to secure private ownership of the land of some, when such a right is not available in others, will only lead to increased tensions among people. So, to me, we need to go back to the previously adopted Earth Code and look at the rules that grant or deny individual rights to the peasants. I would also like to say that if we really want to divide the earth fairly, we need to talk about overcrowding.  <p>  Yes, indeed, and that's what Honorable Anatoly Stepanovich was talking about, we're talking about this problem in Crimea, but speaking of overcrowding, we're not saying that this action should be for the benefit of either of us. Any sign of it. We're saying that the overcrowding should be like this when every peasant is given a piece of land.  <p>  And it's specifically about the two versions of the bill that we've been reporting here. In fact, the Tomic national deputy's version is more specific, but, I've been talking about this in my question, I have great doubts about certain norms that they can be implemented. Including, I would like to pay special attention to the chapter on undistributed land. I don't think that there can be undistributed lands forever, there are appropriate rules in the Civil Code. The main thing is that these undistributed lands were then distributed among those who did not receive their rations during the overcrowding. When I finish my speech, I would like to suggest that you, during the vote on Thursday, send both of these projects back to read again. Thank you.	0	1	NA
ua00101	aeafbec7501c50dd19f5b50528b095f3	M	Володимире Співачук, <PARTY>. <p> Шановний доповідачу, відомо, що безладдя у пенсійній системі введено в свій час декретами дуже відомого нам Прем’єра Леоніда Кучми. Ці декрети, які припинили індексацію, припинили підвищення і так далі пенсій, найбільше ударили по селу. Безумовно, що, скажімо, податок фіксований податок, можливо, щось тут допоможе. Але яким чином Пенсійний фонд сьогодні буде викручуватись із тих лабіринтів, які Кучма в свій час ввів, і забезпечувати нормальну виплату пенсій в першу чергу селянам, особливо тим, які мають стаж понад 30-40 років? Дякую.	Volodymyr Singeruk, Ukrainian Socialist Party  <p>  Dear reporter, it is well - known that the disorder in the pension system was introduced in due course by decrees of the very well - known Prime Minister Leonid Kuchma. These decrees, which stopped the indexation, stopped the increase and so on, hit the village the most. Of course, for example, a fixed tax may be helpful. But how is the Pension Fund going to be extorted today from those mazes that Kuchma introduced in his time, and to provide for the normal payment of pensions primarily to peasants, especially those who are over 30-40 years of age? Thank you.	0	0	NA
ua00102	7f0c4967caebf6e23ce9034d7ff4ced8	M	Єщенко, фракція комуністів. <p> Значить, Микола Євтихійович, ви знаєте, що після злісного нам указу Президента грудневого 1999 року поступово руйнується сільське господарство. Ви як фахівець сьогодні правильно кажете, що такий закон приймати неможна. Тому що, дійсно, от прибуваючи у Черкаській області, у селах Тернопільського, Золотоніського і інших районів, ми бачимо, дійсно, що люди живуть сьогодні гірше, чим вони жили б в радянські часи. руйнуються ферми, руйнується все господарство. <p> І ви повинні сьогодні не просто сказати, що цей закон не можна приймати, треба шукати і уряду, і Президенту вихід з того положення, який вони створили тим указом 1999 року. Дякую вам.	Fucking Communist faction.  <p>  So, Mikola Eutychiyevich, you know that after the vicious decree of the President of December 1999, agriculture is gradually being destroyed. As an expert today, you rightly say that such a law is impossible to pass. Because, in fact, when we arrive in the Cherkas region, in the villages of Ternopil, in the Zolitani and elsewhere, we see, in fact, that people live worse today, than they would live in Soviet times. The farms are being destroyed, the entire farm is being destroyed.  <p>  And you need to not just say today that this law cannot be passed, you need to look for both the government and the President to get out of the position they created by that decree in 1999. Thank you.	0	0	NA
ua00103	61fa4e7ae56549fff3f8959f2e06d428	M	Шановний Володимире Михайловичу, шановні народні депутати. Законопроект, який внесений народним депутатом Стояном, передбачає підвищення заробітної плати із 165 гривень до 270 гривень, або в 1,6 рази. Думаю, що кожного з вас цікавить, в першу чергу, таке запитання: чи взмозі економіка забезпечити таке різке підвищення заробітної плати. <p> Оскільки розмір мінімальної заробітної плати має розглядатися, виходячи із прогнозних макропоказників на наступний рік, а вони уже визначені, то я прошу звернути увагу на таку річ, якщо оці два показники показати рядом. Реальний темп зростання валового внутрішнього продукту передбачається 4 відсотки; підвищення зарплати пропонується в 1,6 рази; середньорічний індекс споживчих цін - 107,7 відсотка; підвищення зарплати - 1,6 рази; прибуток прибуткових підприємств - 112,2 відсотка; підвищення зарплати - 1,6 рази; фінансові ресурси загального і спеціального фонду зведеного бюджету -105,4 відсотка; підвищення зарплати - 1,6 рази. <p> Я думаю, що даже ці показники, вони свідчать про те, що таке різке збільшення Фонду заробітної плати економіка невзмозі забезпечити. Додаткові витрати із зведеного бюджету з урахуванням додаткових надходжень повинні скласти понад 8 мільярдів гривень. Джерела покриття цих додаткових витрат, запропоновані народним депутатом Стояном, рівномірне скорочення всіх виплат з бюджету та підвищення частки Фонду оплати праці до 55-60 відсотків у ВВП, як ви розумієте, не можуть реалізовані. <p> Що стосується скорочення видатків з бюджету, то я думаю, що кожний з вас знає, який стан із фінансуванням бюджету на сьогодні. А що стосується підвищення частки ВВП до 60 відсотків, то як ви розумієте, цей законопроект взагалі не може забезпечити. <p> Друге питання, яке повинно бути враховане при розгляді цього законопроекту. Ніхто не проти підвищення мінімального розміру заробітної плати, але ми повинні собі відповісти на запитання, що може статися, коли таке різке підвищення в 1,6 рази мінімальної заробітної плати буде проведене без наявності фінансових ресурсів, як у бюджетній сфері, так і у виробничій сфері. Відповідь є такою: або це призведе до зрівняловки у заробітній платі, це зрозуміло, або до стрибка інфляції, або просто до невиконання закону. Ми маємо уже недуже гарний досвід підвищення мінімальної заробітної плати із 140 до 165 гривень з 1 липня цього року. Чого ми досягли? Прибиральниця отримує 165 гривень, а лікар-терапевт без категорії 190 гривень, коли співвідношення в оплаті праці повинно бути, як мінімум, 1 до 3. <p> Продовжуючи таку політику підвищення мінімальної заробітної плати без фінансових ресурсів ми приведемо лише до ліквідації принципу мотивації в оплати праці. <p> Олександр Миколайович дуже гарно сказав, що законодавча ініціатива з мінімальної оплати праці згідно з Законом про оплату праці належить лише Кабінету Міністрів, це зафіксовано в законі. Тому є прохання до вас - розглядати цей законопроект разом із пропозиціями Кабінету Міністрів. А пропозиція Кабінету Міністрів є надто простою: все-таки треба було б всі наявні фінансові ресурси, як у бюджетній сфері, так і у виробничій сфері   спрямувати якраз на відновлення співвідношень в оплаті праці. <p> Ми просимо вас, шановні народні депутати, і просимо Олександра Миколайовича Стояна, всетаки прийняти виважене рішення з цього питання, щоб воно було спрямовано якраз на збереження мотивациї в оплаті праці. <p> Дякую за увагу.	Dear Volodymyr Mikhailovich, distinguished national deputies. The bill, introduced by national deputy Stoyan, provides for an increase in wages from 165 dollars to 270 dollars, or 1.6 times. I think you're all wondering, first of all, whether the economy can provide such a sharp increase in wages.  <p>  Since the minimum wage is to be considered from the forecast macro indicators for the following year, and they are already defined, I ask you to pay attention to this thing if these two indicators are to be shown in a row. The real rate of growth in gross domestic product is 4 percent; the wage increase is proposed 1.6 times; the average consumer price index is 107.7 percent; the wage increase is 1.6 times; the profit of the enterprises is 112.2 percent; the wage increase is 1.6 times; the general and special budget resources of the budget are 105.4 percent; the salary increase is 1.6 times.  <p>  I think even these figures, they show that there's a sharp increase in the Wage Fund that the economy can't provide. The additional cost of the budget, taking into account the additional revenue, should be over 8 billion dollars. The sources of these additional costs, proposed by National Deputy Stoyan, are evenly reducing all budget payments and increasing the share of the Labour Fund to 55-60 percent of GDP, as you understand, cannot be implemented.  <p>  With regard to budget cuts, I think each of you know what the state of budget funding is for today. As for the increase in GDP to 60 percent, you understand that this bill cannot be guaranteed at all.  <p>  The second question should be taken into account when considering this bill. No one would mind raising the minimum wage, but we have to answer the question of what might happen if such a sharp increase of 1.6 times the minimum wage would be done without financial resources, both in the budget and in the manufacturing sphere. The answer is either that leads to a pay-off, it's clear, either that inflation is jumping, or it's simply a failure to comply with the law. We already have a bad experience of raising the minimum wage from 140 to 165 dollars from July 1st this year. What have we achieved? The cleaning woman gets 165 bracelets, and a therapist with no category 190 bracelets, when the ratio of pay should be at least 1 to 3.  <p>  By continuing this policy of raising minimum wages without financial resources, we will only eliminate the principle of motivation in pay.  <p>  Alexander Mikolaiovich said very well that the legislative initiative of the minimum wage under the Law on Pay for Work only belongs to the Cabinet of Ministers, this is enshrined in the law. So there is a request for you to consider this bill along with the proposals of the Cabinet of Ministers. And the offer of the Cabinet of Ministers is too simple: you would still need all the available financial resources, both in the budget and in the manufacturing sphere, to focus exactly on restoring the ratio of pay.  <p>  We ask you, distinguished national MPs, and ask Alexander Mikolayovich Stoyan to make a balanced decision on this issue so that it will be directed to preserve the motivation in paying for the work.  <p>  Thank you for your attention.	0	1	NA
ua00104	0cb4ec2faf29ac8f55030decc46f4e0c	M	Вінський, фракція Соціалістичної партії України. <p> Шановний Володимир Михайлович, шановні народні депутати! <p> Ранком, коли обговорювалось питання, була пропозиція, щоб розширити поле діяльності цієї комісії, і щоб вона розслідувала не тільки ситуацію з нападом на Сівковича, а абсолютно така сама ситуація була з нападом на народного депутата Рудьковського Миколу Миколайовича. Тобто, розширити поле не тільки Сівковича, а й Рудьковського Миколу Миколайовича, тому що це відбулось в такому ж приблизно контексті, як і з Сівковичем.	Wynski, faction of the <PARTY>.  <p>  Dear Vladimir Mikhailovich, distinguished national deputies!  <p>  In the morning, when the issue was discussed, there was a proposal to expand the field of activity of this commission, and to investigate not only the situation of the attack on Sevkovic, but exactly the same situation with the attack on the national deputy of Rudzkovska Mikolaiovich. I mean, to expand the field not only of Sevkovic, but also of Rudzkowski Mikolaiovich, because it happened in the same context as Sevkovich.	0	0	NA
